ParcelId,AddrNum,StPreDir,StName,StType,StSufDir,Address,WARD,NeighborhoodNumber,NeighborhoodName,LowAddrNum,LowAddrSuf,HighAddrNum,HighAddrSuf,Description,Usage,Class,LegalDescription,PropertyType,Side lot Eligible?,Stories,Irregular_Lot,Frontage,NbrOfUnits,SQFT
24239170000,4157,,PLEASANT,ST,,4157   PLEASANT ST ,14,67,Fairground Neighborhood,4157,,4157,,3 story 1 unit brick,Residential,,C. B. 2423 PLEASANT25 FT X 120 FTCARDINAL TRACT ADDNBLK 4 LOT 20,Building,,3,,,,3003
24289156000,4236,,PECK,ST,,4236 H  PECK ST ,14,67,Fairground Neighborhood,4236,H,4236,H,,Vacant Lot,A,C B 2428 PECK ST12 FT 6 IN X 120 FTCARDINAL TRACT SUBDNLOT N-15,Lot,Yes,0,,,,1500
37379410000,3723,,FINNEY,AV,,3723   FINNEY AV ,11,77,Covenant Blu-Grand Center,3723,,3723,,,,,C.B. 3737 FINNEY43.62 FT X 145 FTC3VENANT PLACE PLAT ONELOT 226,,,,,,,6349
37419180000,4006,,PAGE,BLVD,,4006   PAGE BLVD ,12,58,Vandeventer,4006,,4006,,,Vacant Lot,C,C.B.3741 PAGE25 FT X 162 FT 6 INGRAND ADDNLOT 1,Lot,,0,,,,4407
37389170000,3806,,COOK,AV,,3806   COOK AV ,11,77,Covenant Blu-Grand Center,3806,,3806,,,Vacant Lot,C,C B 3738 COOK AV25 FT X 140 FTJ E COOKS SUB ADDNLOT W-11 E-12,Lot,,0,,,,3550
37419220000,3950,,PAGE,BLVD,,3950   PAGE BLVD ,12,58,Vandeventer,3950,,3950,,,Vacant Lot,C,C.B.3741 PAGE30 FT X 162 FT 6 INBEARDSLEE SUBDNBND E 185 FT W WL OF JONES ST,Lot,,0,,,,4875
25949120000,3438,,OSAGE,ST,,3438   OSAGE ST ,3,16,Dutchtown,3438,,3438,,,vacant lot,,C. B. 2594 OSAGE ST50 FT X 125 FTKRETZER ADDNLOT 16-17,Lot,,,,,,6250
24099050000,1412,,ANGELICA,ST,,1412   ANGELICA ST ,14,65,Hyde Park,1412,,1412,,,Vacant Lot,A,C.B. 2409 ANGELICA30 FT X 129.74 FTNEWHOUSE ADDN139 FT E OF BLAIR,Lot,,0,,,,3911
24089340000,1519,,BREMEN,AV,,1519   BREMEN AV ,14,65,Hyde Park,1519,,1519,,3 story 1 unit brick,Residential,C,C B 2408 BREMEN AV25 FT X 123 FTBATES ADDNBLOCK 2 LOT 8,Building,,3,,,,3075
24239150000,4163,,PLEASANT,ST,,4163   PLEASANT ST ,14,67,Fairground Neighborhood,4163,,4167,,,Vacant Lot,A,C. B. 2423 PLEASANT54 FT X 120 FTCARDINAL TRACT ADDNBLK 4 LOTS 17 & N-18,Lot,,0,,,,6480
23889005000,3722,,SULLIVAN,AV,,3722   SULLIVAN AV ,11,59,Jeff Vanderlou,3722,,3722,,1 story 1 unit brick,Residential,A,CB 2388 E SULLIVAN20 FT 2 IN X 118 FT 1 INPAGES MCPHERSON ADDNBOUNDED E 214 FT 8 1/2 IN W OF SPRING,Building,,1,,,,2386
23999040000,4018,,GLASGOW,AV,,4018   GLASGOW AV ,14,65,Hyde Park,4018,,4018,,1 story 1 unit brick,Residential,A,C. B.2399 GALSGOW25 FT X 106 FT 1 INBENTZEN ADDNLOT 34,Building,,1,,,,2653
23999050000,4020,,GLASGOW,AV,,4020   GLASGOW AV ,14,65,Hyde Park,4020,,4020,,1 story 1 unit brick,Residential,A,C B 2399 GLASGOW AV25 FT X 106 FT 1 1/4 INBENTZEN 3RD ADDNLOT 35,Building,,1,,,,2653
10899350000,2249,,SULLIVAN,AV,,2249   SULLIVAN AV ,14,60,St. Louis Place,2249,,2249,,,Vacant Lot,A,CB 1089 SULLIVAN25 FT X 72.42 FTUNION ADDNBLOCK 22 LOT S-1,Lot,Yes,0,,,,1846
16679070000,3645,,MARINE,AV,,3645   MARINE AV ,8,18,Marine Villa,3645,,3647,,,Vacant Lot,A,C.B. 1667 N MARINE40 FT X 80 FTNEW WASHINGTON ADDNLOT E6 NE5 SE7,Lot,,0,,,,3198
24049040000,3936,N,FLORISSANT,AV,,3936  N FLORISSANT AV ,14,65,Hyde Park,3936,,3936,,,,,C. B.2404 N FLORISSANT25 FT X 122 FT 7 INCRAWFORD & FRANKS ADDNLOT 19,,,,,,,3073
24099070000,1404,,ANGELICA,ST,,1404   ANGELICA ST ,14,65,Hyde Park,1404,,1406,,2 story 4 unit brick,Residential,A,C. B. 2409 ANGELICA45 FT X 129 FT 8 INNEWHOUSE ADDNBND W-199 FT EEL OF BLAIR,Building,,2,,,,5865
19339014000,1933,,SALISBURY,ST,,1933   SALISBURY ST ,14,64,Near North Riverfront,1933,,1933,,,Vacant Lot,,CB 1933 SALISBURY ST1.527 ACSSURVEY 1342 ADDN & PT VAC STBD E-HALL ST,Lot,,0,Yes,,,53395
19259010000,3508,,HARPER,ST,,3508   HARPER ST ,14,67,Fairground Neighborhood,3508,,3510,,,Vacant Lot,C,C. B. 1925 HARPER125 FT X 117 FT 6 INFAIR PLACE ADDNLOT 36 TO 40,Lot,,0,Yes,,,14687
19259020000,3224,,HARPER,ST,,3224   HARPER ST ,14,67,Fairground Neighborhood,3224,,3224,,,Vacant Lot,C,C. B. 1925 HARPER ST30 FT X 117 FT 6 INPECK ADDN BOUNDARIESN-HARPER E-DELORENZOS-ALLEY W-RELLER R E CO,Lot,,0,,,,3525
19369010000,4800,N,BROADWAY,,,4800  N BROADWAY  ,14,64,Near North Riverfront,4800,,4802,,,Vacant Lot,C,C. B. 1936 BROADWAY50 FT 1 1/2 IN X 145 FT 4 INJ G BRYANS 1ST ADDNBLOCK 2 LOT 1,Lot,,0,,,,7080
18879430000,1905,,LAFLIN,ST,,1905   LAFLIN ST ,11,59,Jeff Vanderlou,1905,,1905,,,Vacant Lot,C,C. B. 1887 LAFLIN25 FT X 120 FTLAFLIN & SMITHS ADDNBLOCK 3LOT 4,Lot,,0,,,,3021
37709441000,1203,,BAYARD,AV,,1203   BAYARD AV ,10,53,Fountain Park,1203,,1203,,vacant lot w/ green lien,Vacant Lot,A,CB 3770 BAYARD50 FT X 170 FTAUBURN PL ADDN BLK 6LOT N-32 S-33,Lot,,0,,,,8500
37729250000,4626,,VERNON,AV,,4626   VERNON AV ,10,54,Lewis Place,4626,,4628,,,Vacant Lot,A,C B 3772 VERNON AV50 FT X 145 FTPAGE AVE ADDNLOT 6,Lot,,0,,,,7255
37619075000,916,,MARCUS,AV,,916   MARCUS AV ,10,54,Lewis Place,916,,916,,,Vacant Lot,A,C. B. 3761 N MARCUS AVE40 FT 9 IN X 35 FTLEWIS & MARSHALL ADDNLOT S W-19,Lot,,0,,,,1426
16569260000,3819,,MISSOURI,AV,,3819   MISSOURI AV ,8,18,Marine Villa,3819,,3819,,Demolished 2019,Vacant Lot,,C. B. 1656 MISSOURI40 FT 4 1/2 IN X 115 FTSHADES SUBDIVISION ADDNBLOCK 2LOT 20 S-PT-21,Lot,,0,,,,4653
16569270000,3823,,MISSOURI,AV,,3823   MISSOURI AV ,8,18,Marine Villa,3823,,3823,,,Vacant Lot,A,C. B. 1656 MISSOURI25 FT X 115 FTSCHADES ADDNLOT 19,Lot,,0,,,,2878
44799040000,4818,,LABADIE,AV,,4818   LABADIE AV ,12,55,Kingsway East,4818,,4818,,,Vacant Lot,A,C.B.4479 1 LABADIE AV25 FT X 140 FTGREERS ADDNLOT W24,Lot,,0,,,,3496
44819265000,4733,,GREER,AV,,4733   GREER AV ,12,55,Kingsway East,4733,,4733,,2 story 1 unit brick - demolished (DED) Aug 2024,Vacant Lot,A,C.B.4481 2 GREER33 FT 4 IN X 166 FTFLORIDA PLACE ADDNLOT W11 E 12,Lot,,,,,,5549
45199085000,3401,,WILLIAM,PL,,3401   WILLIAM PL ,12,50,Wells Goodfellow,3401,,3401,,1 story 1 unit frame,Residential,C,C. B. 4519A WILLIAM PL25 FT X 109 FTMCKINLEY PK ADDNBLOCK 2 LOT 66,Building,,1,,,,2725
45539070000,4520,,PAGE,BLVD,,4520   PAGE BLVD ,10,54,Lewis Place,4520,,4520,,2 story 2 unit brick,Residential,A,C.B.4553N PAGE AVE30 FT X 165 FTBRYANS 2ND ADDNLOT W-4 E-5,Building,,2,,,,4950
48259080000,2800,,SEMPLE,AV,,2800   SEMPLE AV ,13,50,Wells Goodfellow,2800,,2800,,Demolished: 1 story brick,Vacant Lot,,C B 4825 SEMPLE AVE50 FT X172 FT 8 INMASS MUT LIFE INS CO ADDNLOT 14,Lot,,0,,,,8648
53459430000,6069,,LUCILLE,AV,,6069   LUCILLE AV ,13,76,Walnut Park West,6069,,6069,,,Vacant Lot,C,CB 5345 LUCILLE30 FT X 125 FTW WALNUT PARK ADDNBLOCK 4LOTS 55 & W-54,Lot,,0,,,,3750
50869150000,5052,,GERALDINE,AV,,5052   GERALDINE AV ,12,71,Mark Twain,5052,,5052,,,Vacant Lot,A,C.B. 5086 GERALDINE35 FT X 127 FT 6 INHARNEY HTS ADDNBLOCK 7LOT N-30 S-31,Lot,,0,,,,4463
53069270000,1459,,GOODFELLOW,BLVD,,1459   GOODFELLOW BLVD ,13,78,Hamilton Heights,1459,,1459,,Demolished: 2 story brick,Vacant Lot,A,CB 5306 GOODFELLOW29 FT X 133 FT 1 1/2 INRINKELS GRV ADDNBLOCK ALOT S-32 N-33,Lot,,0,,,,3880
52929340000,4955,,ALCOTT,AV,,4955   ALCOTT AV ,13,72,Walnut Park East,4955,,4955,,single family,,,C.B. 5292 ALCOTT AVE30 FT X 125 FTSTRODTMAN HGTS ADDNLOT 34,,,,,,,3822
51539140000,5038,,PAGE,BLVD,,5038   PAGE BLVD ,10,51,Academy,5038,,5040,,Half of a 2 Story Brick Four Family Flat,Condo,A,C. B. 5153 PAGE26.92 FT X 140.40 FT / 140.64 FTUS SURVEY 1287 3052BND E-379.08 FT W WL KINGSHIGHWAY,Building,,2,,,,3855
51539150000,5030,,PAGE,BLVD,,5030   PAGE BLVD ,10,51,Academy,5030,,5032,,two story four family,residential,,C. B. 5153 PAGE56 FT X 144 FTRAYMOND ADDNBND E 296' W WL OF KINGSHIGHWAY,Building,,,,,,8035
44129380000,4140,N,TAYLOR,AV,,4140  N TAYLOR AV ,11,69,Penrose,4140,,4140,,,Vacant Lot,A,C. B. 4412W TAYLOR76 FT 4 4/5 IN X 133 FT 2 1/2 INMAGILLS ADDNLOT 32-33-34,Lot,,0,,,,9931
37359080000,3852,,EVANS,AV,,3852   EVANS AV ,11,77,Covenant Blu-Grand Center,3852,,3852,,Demolished: 2 story brick,Vacant Lot,A,C.B.3735 EVANS25 FT X 153 FTEVANS PL ADDNBLOCK 1 LOT E-22,Lot,,0,,,,3817
37039340000,4437,,GARFIELD,AV,,4437   GARFIELD AV ,12,57,The Ville,4437,,4437,,,Vacant Lot,C,C. B. 3703 GARFIELD25 FT X 130 FT 6 INWASHS 2ND ADDNBLOCK 4LOT W-24,Lot,,0,,,,3306
37179250000,4530,,COTTAGE,AV,,4530   COTTAGE AV ,12,56,Greater Ville,4530,,4530,,Demolished: 1 story brick,Vacant Lot,A,C B 3717 COTTAGE AV25 FT X 130 FT 10 INHICKMANS ADDNLOT 52,Lot,,0,,,,3270
37159350000,4527,,KENNERLY,AV,,4527   KENNERLY AV ,12,56,Greater Ville,4527,,4527,,,Vacant Lot,A,C. B. 3715 KENNERLY25 FT X 145 FTTAYLOR ADDNBLOCK 4 LOT 72,Lot,,0,,,,3632
36869490000,4263,W,NORTH MARKET,ST,,4263  W NORTH MARKET ST ,12,57,The Ville,4263,,4263,,,Vacant Lot,C,C. B. 3686 N MARKET26 FT X 130 FT 6 INWASH 3RD ADDNLOT E-5,Lot,,0,,,,3393
36869500000,4265,W,NORTH MARKET,ST,,4265  W NORTH MARKET ST ,12,57,The Ville,4265,,4265,,,Vacant Lot,C,C. B. 3686 N MARKET24 FT X 130 FT 6 INWASH ¬3 ADDNLOT W-5,Lot,,0,,,,3132
36929460000,2708,N,NEWSTEAD,AV,,2708  N NEWSTEAD AV ,12,57,The Ville,2708,,2708,,,Vacant Lot,C,C B 3692 NEWSTEAD AV25 FT X 99 FT 6 INTAYLORS ADDNBLOCK 1 LOT PT 1 & 3BOUNDED S 100 FT N N L OF KENNERLY,Lot,,0,,,,2487
24749180000,1503,,OBEAR,AV,,1503   OBEAR AV ,14,66,College Hill,1503,,1503,,,Vacant Lot,C,C B 2474 OBEAR AV60 FT X 110 FTBRYANS ADDNBLK 40 LOT 13 E 14,Lot,,0,,,,6600
24809060000,2114,,JOHN,AV,,2114   JOHN AV ,14,66,College Hill,2114,,2114,,,Vacant Lot,C,C. B. 2480 JOHN AVE25 FT X 112 FT 6 INBRYANS 2ND ADDNLOT 12,Lot,,0,,,,2813
24809080000,2110,,JOHN,AV,,2110   JOHN AV ,14,66,College Hill,2110,,2110,,,Vacant Lot,C,C. B. 2480 JOHN25 FT X 112 FT 6 INBRYANS ADDNBLK 48 LOT 14,Lot,,0,,,,2812
25629120000,2210,,KEOKUK,ST,,2210   KEOKUK ST ,8,18,Marine Villa,2210,,2210,,2 story 2 unit brick,Residential,A,C. B. 2562 KEOKUK37 FT 6 IN X 127 FT 6 INBOWLINS ADDNBLK 1 LOT 22 E 21,Building,,2,,,,4784
38349435000,5914,,HAMILTON,TER,,5914   HAMILTON TER ,13,78,Hamilton Heights,5914,,5916,,,Vacant Lot,A,C. B. 3834 S HAMILTON TERRACE50 FT X 102 FT 6 INROSE HILL ADDNBLOCK 15LOT N-17,Lot,,0,,,,5125
38349445000,1315,,HAMILTON,BLVD,,1315   HAMILTON BLVD ,13,78,Hamilton Heights,1315,,1315,,,Vacant Lot,A,C B 3834 S HAMILTON BLVD38 FT 2 1/4 IN X128 FT 11 5/8 IN / 124 FTROSE HILL ADDNLOT S-27 N-28,Lot,,0,,,,4791
38189440000,1422,,SHAWMUT,PL,,1422   SHAWMUT PL ,13,78,Hamilton Heights,1422,,1422,,,Vacant Lot,A,C.B. 3818 WB SHAWMUT PL25 FT X 118 FT 6 3/4 INMT GAMBLE ADDNLOT S-14,Lot,,0,,,,2926
24289330000,4223,,PLEASANT,ST,,4223   PLEASANT ST ,14,67,Fairground Neighborhood,4223,,4223,,,Vacant Lot,A,C B 2428 PLEASANT25 FT X 120 FTCARDINAL TRACT ADDNBLK 3 LOT 25,Lot,,0,,,,3029
37359100000,3844,,EVANS,AV,,3844   EVANS AV ,11,77,Covenant Blu-Grand Center,3844,,3848,,,Vacant Lot,A,C.B.3735 EVANS55 FT 1 IN X 150 FT/153 FTEVANS PL ADDNLOTS E-23 W-24,Lot,,0,,,,8410
17459240000,2507,,SALISBURY,ST,,2507   SALISBURY ST ,14,65,Hyde Park,2507,,2509,,,Vacant Lot,A,C. B. 1745 SALISBURY56 FT X 54 FT 11 INHUCHLENS ADDNLOTS W-1 & 2,Lot,,0,,,,3111
16469050000,3732,,OHIO,AV,,3732   OHIO AV ,3,19,Gravois Park,3732,,3734,,VACANT LOT,Vacant Lot,A,C. B. 1646 OHIO AV34 FT 2 IN X 117 FT 5 INNEW BERLIN ADDNLOTS 15 & S-16,Lot,,,,,,4002
51169220000,3715,,KOELN,AV,,3715   KOELN AV ,1,4,Boulevard Heights,3715,,3715,,VACANT LOT,Vacant Lot,A,C.B.5116 KOELN37 FT 6 IN X 130 FTP HENRY ADDNLOT 57-W-58BLOCK 2,Lot,,,,,,4762
51339040000,5510,,ROBIN,AV,,5510   ROBIN AV ,13,72,Walnut Park East,5510,,5510,,,Vacant Lot,C,C. B. 5133 ROBIN25 FT X 138 FT 6 INWALNUT PK ADDNBLOCK 3 LOT S 17,Lot,,0,,,,3464
35739585000,4310,,PENROSE,ST,,4310   PENROSE ST ,11,68,O'Fallon,4310,,4312,,vacant lot,Vacant Lot,A,C. B. 3573W PENROSE45 FT X 101 FTMCCUNES & VAN ADDNBLOCK 7 LOTS W 9 E 10,Lot,,,,,,4549
45029190000,5215,,NORTHLAND,AV,,5215   NORTHLAND AV ,12,52,Kingsway West,5215,,5217,,,Vacant Lot,A,C.B. 4502N NORTHLAND AVE42 FT X 145 FTWALTER JONES ADDNLOT E-102 & W103,Lot,,0,,,,6090
45199135000,3311,,WILLIAM,PL,,3311   WILLIAM PL ,12,50,Wells Goodfellow,3311,,3311,,,Vacant Lot,C,C. B. 4519A WILLIAMS PL25 FT X 109 FTMCKINLEY PARK ADDNBLOCK 2LOT 76,Lot,,0,,,,2725
37019090000,4436,,COTE BRILLIANTE,AV,,4436 H  COTE BRILLIANTE AV ,12,57,The Ville,4436,H,4436,H,,Vacant Lot,C,C. B. 3701 COTE BRILLIANTE17 FT 7 IN X 132 FTWASH 3RD ADDN LOT PT-9BOUNDED W-325 FT E OF EL OF TAYLOR,Lot,,0,,,,2337
37019110000,4434,,COTE BRILLIANTE,AV,,4434   COTE BRILLIANTE AV ,12,57,The Ville,4434,,4434,,,Vacant Lot,C,C. B. 3701 COTE BRILLIANTE25 FT X 132 FTWASH EST 3RD ADDNBLOCK 2LOT W 10,Lot,,0,,,,3322
54569130000,5740,,ACME,AV,,5740   ACME AV ,13,76,Walnut Park West,5740,,5740,,,Vacant Lot,A,C. B. 5456 ACME30 FT X 115 FTACME ADDNBLOCK 1 LOT 14,Lot,,1,,,,3450
50009310000,5927,,DR MARTIN LUTHER KING,DR,,5927   DR MARTIN LUTHER KING DR ,13,50,Wells Goodfellow,5927,,5929,,2 Story Brick Mixed Use Building,Mixed-Use,C,C B  5000  MARTIN LUTHER KING DR30 FT X 114.33 FTMT AUBURN ADDNLOT  E-12BTO SEE 5000-00-03100,Building,,2,,,,3431
45239290000,2543,,ARLINGTON,AV,,2543   ARLINGTON AV ,13,50,Wells Goodfellow,2543,,2543,,,Vacant Lot,A,C.B. 4523 ARLINGTON35 FT X 172 FT 6 INGOODFELLOW PL ADDNLOT PT 40 BNDS-405 FT N OF WABADA,Lot,,0,,,,6055
53179120000,4728,,BEACON,AV,,4728   BEACON AV ,13,72,Walnut Park East,4728,,4728,,vacant lot w/ green lien,Vacant Lot,C,CB 5317 BEACON30 FT X 121 FTWESTFIELD ADDNBLK 5 LOT 55,Lot,,0,,,,3637
51299400000,5805,,THEKLA,AV,,5805   THEKLA AV ,13,72,Walnut Park East,5805,,5807,,,Vacant Lot,C,C.B.5129 THEKLA AVE43 FT X 90 FTWALNUT PARK ADDN LOT PT 15-16BOUNDARIES BD S 52 FT N OF ORIOLE,Lot,Yes,0,,,,3841
45239270000,2551,,ARLINGTON,AV,,2551   ARLINGTON AV ,13,50,Wells Goodfellow,2551,,2551,,,Vacant Lot,A,C.B. 4523 ARLINGTON AVE35 FT X 172 FT 8 INGOODFELLOW ADDNPART OF LOT 40 BND S-480 FT NNL WABADA,Lot,,0,,,,6035
45199160000,3312,,ARLINGTON,AV,,3312   ARLINGTON AV ,12,50,Wells Goodfellow,3312,,3312,,vacant lot w/ green lien,Vacant Lot,C,C. B. 4519B ARLINGTON50 FT X 209 FT 6 INBLK 1 MCKINLEY PARKLOT 19,Lot,,0,Yes,,,10451
45219280000,1523,,ARLINGTON,AV,,1523   ARLINGTON AV ,13,50,Wells Goodfellow,1523,,1523,,,Vacant Lot,A,C. B. 4521 ARLINGTON25 FT 5 IN /23 FT 3 IN X 165 FT 10 INGOODFELLOW PL ADDNLOT PT 1&2 BND N 39 FT 9 IN S OF ALY,Lot,,0,,,,4001
52569070000,5564,,ST EDWARD,AV,,5564   ST EDWARD AV ,13,50,Wells Goodfellow,5564,,5564,,,Vacant Lot,A,C. B. 5256 ST EDWARDS ST25 FT X 108 FTST EDWARDS ADDNBLOCK 2 LOT 21,Lot,,0,,,,2692
52569090000,5558,,ST EDWARD,AV,,5558   ST EDWARD AV ,13,50,Wells Goodfellow,5558,,5562,,,Vacant Lot,A,C. B. 5256 ST EDWARDS ST30 FT X 108 FTST EDWARS ADDNLOT E 23 W 24,Lot,,0,,,,3231
35739620000,4317,,LEE,AV,,4317   LEE AV ,11,68,O'Fallon,4317,,4317,,2 story 2 unit brick,Residential,C,C. B. 3573 W LEE AVE30 FT X 101 FT 1 1/4 INMCCUNE & VANDEVENTERADDNLOT SW 10,Building,,2,,,,3067
35879750000,3941,,SHERMAN,PL,,3941   SHERMAN PL ,11,67,Fairground Neighborhood,3941,,3941,,one story single family,residential,A,C. B. 3587 SHERMAN PL25 FT X 110 FTCLINE   JAMESONS ADDNLOT 90,Building,,,,,,2751
37299270000,4246,,EVANS,AV,,4246   EVANS AV ,12,58,Vandeventer,4246,,4246,,,Vacant Lot,A,C.B.3729 EVANS AVE25 X 153 FTEVANS PL ADDNBLOCK 4LOT E37,Lot,,0,,,,3858
37299350000,4222,,EVANS,AV,,4222   EVANS AV ,12,58,Vandeventer,4222,,4222,,,Vacant Lot,A,C.B.3729 EVANS AVE25 FT X 153 FTEVANS PLACE ADDNBLOCK 4LOT E-42,Lot,,0,,,,3568
37459070000,4242,,PAGE,BLVD,,4242   PAGE BLVD ,12,58,Vandeventer,4242,,4242,,,Vacant Lot,C,C.B.3745 PAGE30 FT X 165 FTTAYLOR PL ADDNLOT W 42,Lot,,0,,,,4949
37459090000,4236,W,PAGE,BLVD,,4236  W PAGE BLVD ,12,58,Vandeventer,4236,,4236,,,Vacant Lot,C,C.B.3745 PAGE AVE25 FT X 165 FTBEARDSLEE ADDN BLOCK 63LOT PT 42 BOUNDARIES N PAGEE JOHNSON S ALLEY W NORD,Lot,,0,,,,4124
37679300000,1131,,AUBERT,AV,,1131   AUBERT AV ,10,53,Fountain Park,1131,,1131,,,Vacant Lot,A,C B 3767 AUBERT AV30 FT X 170 FTAUBERT PL ADDNBLOCK 8LOT S-23,Lot,,0,,,,5101
37679320000,1125,,AUBERT,AV,,1125   AUBERT AV ,10,53,Fountain Park,1125,,1125,,,Vacant Lot,A,C B 3767 AUBERT AV28 FT X 170 FTAUBERT ADDNBLOCK 1 LOT PT 22BOUNDED S-56 FT N NL OF ALLEY,Lot,,0,,,,4762
37819460000,4747,,LEDUC,ST,,4747   LEDUC ST ,12,55,Kingsway East,4747,,4747,,1 story 1 unit brick,Vacant Lot,A,C B 3781 LEDUC33 FT X 236 FT 3 1/2 INE COTE BRILLIANTE ADDNLOT W 25,Lot,,,,,,8139
35609115000,4532,,POPE,AV,,4532   POPE AV ,11,68,O'Fallon,4532,,4532,,,Vacant Lot,A,C. B. 3560 POPE25 FT X 147 FT 6 INHUTCHINSONS ADDN BLOCK 2LOT NE 23,Lot,Yes,0,,,,3696
35669200000,4201,,FAIR,AV,,4201   FAIR AV ,11,68,O'Fallon,4201,,4205,,vacant lot w/ green lien,Vacant Lot,A,C.B. 3566 FAIR AVE50 FT X 110 FTPLYMOUTH PARK ADDNBLOCK 8 LOTS 11 & 12BTO SEE 35660002008,Lot,,0,,,,5481
37039460000,1918,N,TAYLOR,AV,,1918  N TAYLOR AV ,12,57,The Ville,1918,,1918,,1 story brick commercial,Residential,A,C. B. 3703 TAYLOR AVE50 FT X 150 FTWASHS 3RD ADDNBLOCK 4 LOT 4,Building,,1,,,,7518
37159520000,4579,,KENNERLY,AV,,4579   KENNERLY AV ,12,56,Greater Ville,4579,,4579,,,Vacant Lot,A,C. B. 3715 KENNERLY16 FT 10 IN / 17 FT 10 IN X 145 FTTAYLOR ADDNBLOCK 4 LOT E 51 W 52BND 170 FT 7 IN E EL CORA,Lot,,0,,,,2611
37299320000,4230,,EVANS,AV,,4230   EVANS AV ,12,58,Vandeventer,4230,,4230,,,Vacant Lot,A,C.B.3729 EVANS25 FT X 153 FTEVANS PLACE ADDNLOT E-40 W-41,Lot,,0,,,,3823
36739260000,4207,,MAFFITT,AV,,4207   MAFFITT AV ,12,57,The Ville,4207,,4207,,,Vacant Lot,A,C. B. 3673 MAFFITT25 FT X 152 FT 6 INCHOUTEAU PLACE ADDNLOT W-2 E-3,Lot,,0,,,,3813
36739270000,4209,,MAFFITT,AV,,4209   MAFFITT AV ,12,57,The Ville,4209,,4209,,,Vacant Lot,A,C. B. 3673 MAFFITT25 FT X 152 FT 6 INCHOUTEAU ADDNLOT W-3 E-4,Lot,,0,,,,3812
11669030000,3718,N,21ST,ST,,3718  N 21ST ST ,14,65,Hyde Park,3718,,3718,,Demolished: 2 story brick,Vacant Lot,C,C. B. 1166 21ST ST25 FT X 150 FTFARRARS ADDNBLOCK 6 LOT 28,Lot,,0,,,,3744
36409060000,3954,,NORTH MARKET,ST,,3954   NORTH MARKET ST ,12,56,Greater Ville,3954,,3954,,,Vacant Lot,A,C. B. 3640 N MARKET ST25 FT X 123 FT 8 INMURPHYS 2ND ADDNBLOCK 8LOT E 17,Lot,,0,,,,3069
36959060000,4352,,ST FERDINAND,AV,,4352   ST FERDINAND AV ,12,57,The Ville,4352,,4352,,,Vacant Lot,C,CB 3695 ST FERDINAND25 FT X 130 FT 6 INWASH 3RD ADDNBLK 10LOT W-25,Lot,,0,,,,3264
36659335000,2523,,BELLE GLADE,AV,,2523   BELLE GLADE AV ,12,57,The Ville,2523,,2523,,,Vacant Lot,A,C B 3665 BELLE GLADE25 FT X 134 FT 8 INPRAIRIE ADDNBLOCK 6LOT S-13,Lot,,0,,,,3365
24879290000,4245,,JOHN,AV,,4245   JOHN AV ,11,67,Fairground Neighborhood,4245,,4245,,,Vacant Lot,A,C B 2487 JOHN AV25 FT X 107 FT 6 INBRYANS ADDNBLK 52 LOT 31,Lot,,0,,,,2714
24879300000,4243,,JOHN,AV,,4243   JOHN AV ,11,67,Fairground Neighborhood,4243,,4243,,,Vacant Lot,A,C B 2487 JOHN AV25 FT X 107 FT 6 INBRYANS ADDNBLK 56 LOT 32,Lot,,0,,,,2713
18809030000,3646,,COTE BRILLIANTE,AV,,3646   COTE BRILLIANTE AV ,11,59,Jeff Vanderlou,3646,,3646,,1 story 1 unit (SC),Residential,A,CB 1880 COTE BRILLIANTE21 FT X 120 FTPAGES 2ND ADDNBLOCK 4 LOT E-24,Building,,1,,,1,2543
19039230000,2841,,ST LOUIS,AV,,2841   ST LOUIS AV ,14,59,Jeff Vanderlou,2841,,2841,,vacant lot w/ green lien,Vacant Lot,A,C. B.1903 ST LOUIS25 FT / IRREG X 130 FT / IRREGGRAND AVE ADDNLOT G,Lot,,0,,,,3121
33509090000,1906,,DESOTO,AV,,1906   DESOTO AV ,14,66,College Hill,1906,,1906,,vacant lot w/ green lien,Vacant Lot,A,C. B. 3350 DESOTO AVE25 FT X 135 FTGRATZ & BROWN ADDN.BLOCK 5LOT 10,Lot,,0,,,,3413
33059060000,3766,,PENROSE,ST,,3766   PENROSE ST ,11,67,Fairground Neighborhood,3766,,3766,,,Vacant Lot,A,C. B. 3305 PENROSE27 FT 6 IN X 101 FT 8 INMCCUNE & VANDEVENTER ADDNLOT 41 & W-42,Lot,,0,,,,2792
06209160000,1455,,CHAMBERS,ST,,1455   CHAMBERS ST ,14,63,Old North St. Louis,1455,,1457,,L-shaped lot,Vacant Lot,,C.B. 620 CHAMBERS25 FT / 50 FT X 112 FT 3 IN / IRREGTYLERS ADDNLOT 16 N-17,Lot,,0,,,,3950
18129400000,2647,,RUTGER,ST,,2647   RUTGER ST ,7,31,The Gate District,2647,,2647,,,Vacant Lot,C,C. B. 1812 RUTGER25 FT X 120 FTLAMONTE ADDNBLK 8 LOT 4,Lot,Yes,0,,,,3000
37019220000,4404,,COTE BRILLIANTE,AV,,4404   COTE BRILLIANTE AV ,12,57,The Ville,4404,,4404,,Demolished: 2 story brick,Vacant Lot,C,C. B. 3701 COTE BRILLIANTE21 FT X 132 FTWASH ESTATE 3RD ADDNBLOCK 2LOT E 15 W 16,Lot,,0,,,,2791
